refDes,week,delivered_bytes,delivered_human
RS03AXPS-SF03A-4B-VELPTD302,2026-08-31,35232148,33.6 MiB
RS03AXPS-SF03A-4F-PCO2WA301,2026-06-08,31843,31.1 KiB
RS03AXPS-SF03A-4F-PCO2WA301,2026-06-15,31945,31.2 KiB
RS03AXPS-SF03A-4F-PCO2WA301,2026-06-22,31537,30.8 KiB
RS03AXPS-SF03A-4F-PCO2WA301,2026-06-29,31229,30.5 KiB
RS03AXPS-SF03A-4F-PCO2WA301,2026-07-06,32152,31.4 KiB
RS03AXPS-SF03A-4F-PCO2WA301,2026-07-13,31229,30.5 KiB
RS03AXPS-SF03A-4F-PCO2WA301,2026-07-20,32561,31.8 KiB
RS03AXPS-SF03A-4F-PCO2WA301,2026-07-27,30820,30.1 KiB
RS03AXPS-SF03A-4F-PCO2WA301,2026-08-03,31741,31 KiB
RS03AXPS-SF03A-4F-PCO2WA301,2026-08-10,31024,30.3 KiB
RS03AXPS-SF03A-4F-PCO2WA301,2026-08-17,30308,29.6 KiB
RS03AXPS-SF03A-4F-PCO2WA301,2026-08-24,31538,30.8 KiB
RS03AXPS-SF03A-4F-PCO2WA301,2026-08-31,31843,31.1 KiB
RS03CCAL-MJ03F-05-BOTPTA301,2026-06-08,117440512,112 MiB
RS03CCAL-MJ03F-05-BOTPTA301,2026-06-15,117440512,112 MiB
RS03CCAL-MJ03F-05-BOTPTA301,2026-06-22,117440512,112 MiB
RS03CCAL-MJ03F-05-BOTPTA301,2026-06-29,117440512,112 MiB
RS03CCAL-MJ03F-05-BOTPTA301,2026-07-06,117440512,112 MiB
RS03CCAL-MJ03F-05-BOTPTA301,2026-07-13,117440512,112 MiB
RS03CCAL-MJ03F-05-BOTPTA301,2026-07-20,117440512,112 MiB
RS03CCAL-MJ03F-05-BOTPTA301,2026-07-27,117440512,112 MiB
RS03CCAL-MJ03F-05-BOTPTA301,2026-08-03,117440512,112 MiB
RS03CCAL-MJ03F-05-BOTPTA301,2026-08-10,117440512,112 MiB
RS03CCAL-MJ03F-05-BOTPTA301,2026-08-17,107898470,102.9 MiB
RS03CCAL-MJ03F-05-BOTPTA301,2026-08-24,117440512,112 MiB
RS03CCAL-MJ03F-05-BOTPTA301,2026-08-31,117440512,112 MiB
RS03CCAL-MJ03F-06-HYDLFA305,2026-06-08,0,0 bytes
RS03CCAL-MJ03F-06-HYDLFA305,2026-06-15,0,0 bytes
RS03CCAL-MJ03F-06-HYDLFA305,2026-06-22,0,0 bytes
RS03CCAL-MJ03F-06-HYDLFA305,2026-06-29,0,0 bytes
RS03CCAL-MJ03F-06-HYDLFA305,2026-07-06,0,0 bytes
RS03CCAL-MJ03F-06-HYDLFA305,2026-07-13,0,0 bytes
RS03CCAL-MJ03F-06-HYDLFA305,2026-07-20,0,0 bytes
RS03CCAL-MJ03F-06-HYDLFA305,2026-07-27,0,0 bytes
RS03CCAL-MJ03F-06-HYDLFA305,2026-08-03,0,0 bytes
RS03CCAL-MJ03F-06-HYDLFA305,2026-08-10,0,0 bytes
RS03CCAL-MJ03F-06-HYDLFA305,2026-08-17,0,0 bytes
RS03CCAL-MJ03F-06-HYDLFA305,2026-08-24,0,0 bytes
RS03CCAL-MJ03F-06-HYDLFA305,2026-08-31,0,0 bytes
RS03CCAL-MJ03F-06-OBSBBA301,2026-06-08,0,0 bytes
RS03CCAL-MJ03F-06-OBSBBA301,2026-06-15,0,0 bytes
RS03CCAL-MJ03F-06-OBSBBA301,2026-06-22,0,0 bytes
RS03CCAL-MJ03F-06-OBSBBA301,2026-06-29,0,0 bytes
RS03CCAL-MJ03F-06-OBSBBA301,2026-07-06,0,0 bytes
RS03CCAL-MJ03F-06-OBSBBA301,2026-07-13,0,0 bytes
RS03CCAL-MJ03F-06-OBSBBA301,2026-07-20,0,0 bytes
RS03CCAL-MJ03F-06-OBSBBA301,2026-07-27,0,0 bytes
RS03CCAL-MJ03F-06-OBSBBA301,2026-08-03,0,0 bytes
RS03CCAL-MJ03F-06-OBSBBA301,2026-08-10,0,0 bytes
RS03CCAL-MJ03F-06-OBSBBA301,2026-08-17,0,0 bytes
RS03CCAL-MJ03F-06-OBSBBA301,2026-08-24,0,0 bytes
RS03CCAL-MJ03F-06-OBSBBA301,2026-08-31,0,0 bytes
RS03CCAL-MJ03F-12-CTDPFB305,2026-06-08,23488101,22.4 MiB
RS03CCAL-MJ03F-12-CTDPFB305,2026-06-15,23488101,22.4 MiB
RS03CCAL-MJ03F-12-CTDPFB305,2026-06-22,23488101,22.4 MiB
RS03CCAL-MJ03F-12-CTDPFB305,2026-06-29,23488101,22.4 MiB
RS03CCAL-MJ03F-12-CTDPFB305,2026-07-06,23488101,22.4 MiB
RS03CCAL-MJ03F-12-CTDPFB305,2026-07-13,23592958,22.5 MiB
RS03CCAL-MJ03F-12-CTDPFB305,2026-07-20,23697815,22.6 MiB
RS03CCAL-MJ03F-12-CTDPFB305,2026-07-27,23907529,22.8 MiB
RS03CCAL-MJ03F-12-CTDPFB305,2026-08-03,23907529,22.8 MiB
RS03CCAL-MJ03F-12-CTDPFB305,2026-08-10,24117243,23 MiB
RS03CCAL-MJ03F-12-CTDPFB305,2026-08-17,21915235,20.9 MiB
RS03CCAL-MJ03F-12-CTDPFB305,2026-08-24,24222100,23.1 MiB
RS03CCAL-MJ03F-12-CTDPFB305,2026-08-31,24222100,23.1 MiB
RS03ECAL-MJ03E-05-OBSSPA303,2026-06-08,0,0 bytes
RS03ECAL-MJ03E-05-OBSSPA303,2026-06-15,0,0 bytes
RS03ECAL-MJ03E-05-OBSSPA303,2026-06-22,0,0 bytes
RS03ECAL-MJ03E-05-OBSSPA303,2026-06-29,0,0 bytes
RS03ECAL-MJ03E-05-OBSSPA303,2026-07-06,0,0 bytes
RS03ECAL-MJ03E-05-OBSSPA303,2026-07-13,0,0 bytes
RS03ECAL-MJ03E-05-OBSSPA303,2026-07-20,0,0 bytes
RS03ECAL-MJ03E-05-OBSSPA303,2026-07-27,0,0 bytes
RS03ECAL-MJ03E-05-OBSSPA303,2026-08-03,0,0 bytes
RS03ECAL-MJ03E-05-OBSSPA303,2026-08-10,0,0 bytes
RS03ECAL-MJ03E-05-OBSSPA303,2026-08-17,0,0 bytes
RS03ECAL-MJ03E-05-OBSSPA303,2026-08-24,0,0 bytes
RS03ECAL-MJ03E-05-OBSSPA303,2026-08-31,0,0 bytes
RS03ECAL-MJ03E-06-BOTPTA302,2026-06-08,748683264,714 MiB
RS03ECAL-MJ03E-06-BOTPTA302,2026-06-15,748683264,714 MiB
RS03ECAL-MJ03E-06-BOTPTA302,2026-06-22,748683264,714 MiB
RS03ECAL-MJ03E-06-BOTPTA302,2026-06-29,748683264,714 MiB
RS03ECAL-MJ03E-06-BOTPTA302,2026-07-06,748683264,714 MiB
RS03ECAL-MJ03E-06-BOTPTA302,2026-07-13,748683264,714 MiB
RS03ECAL-MJ03E-06-BOTPTA302,2026-07-20,748683264,714 MiB
RS03ECAL-MJ03E-06-BOTPTA302,2026-07-27,748683264,714 MiB
RS03ECAL-MJ03E-06-BOTPTA302,2026-08-03,748683264,714 MiB
RS03ECAL-MJ03E-06-BOTPTA302,2026-08-10,748683264,714 MiB
RS03ECAL-MJ03E-06-BOTPTA302,2026-08-17,748683264,714 MiB
RS03ECAL-MJ03E-06-BOTPTA302,2026-08-24,748683264,714 MiB
RS03ECAL-MJ03E-06-BOTPTA302,2026-08-31,748683264,714 MiB
RS03ECAL-MJ03E-08-OBSSPA304,2026-06-08,0,0 bytes
RS03ECAL-MJ03E-08-OBSSPA304,2026-06-15,0,0 bytes
RS03ECAL-MJ03E-08-OBSSPA304,2026-06-22,0,0 bytes
RS03ECAL-MJ03E-08-OBSSPA304,2026-06-29,0,0 bytes
RS03ECAL-MJ03E-08-OBSSPA304,2026-07-06,0,0 bytes
RS03ECAL-MJ03E-08-OBSSPA304,2026-07-13,0,0 bytes
RS03ECAL-MJ03E-08-OBSSPA304,2026-07-20,0,0 bytes
RS03ECAL-MJ03E-08-OBSSPA304,2026-07-27,0,0 bytes
RS03ECAL-MJ03E-08-OBSSPA304,2026-08-03,0,0 bytes
RS03ECAL-MJ03E-08-OBSSPA304,2026-08-10,0,0 bytes
RS03ECAL-MJ03E-08-OBSSPA304,2026-08-17,0,0 bytes
RS03ECAL-MJ03E-08-OBSSPA304,2026-08-24,0,0 bytes
RS03ECAL-MJ03E-08-OBSSPA304,2026-08-31,0,0 bytes
RS03ECAL-MJ03E-09-HYDLFA304,2026-06-08,0,0 bytes
RS03ECAL-MJ03E-09-HYDLFA304,2026-06-15,0,0 bytes
RS03ECAL-MJ03E-09-HYDLFA304,2026-06-22,0,0 bytes
RS03ECAL-MJ03E-09-HYDLFA304,2026-06-29,0,0 bytes
RS03ECAL-MJ03E-09-HYDLFA304,2026-07-06,0,0 bytes
RS03ECAL-MJ03E-09-HYDLFA304,2026-07-13,0,0 bytes
RS03ECAL-MJ03E-09-HYDLFA304,2026-07-20,0,0 bytes
RS03ECAL-MJ03E-09-HYDLFA304,2026-07-27,0,0 bytes
RS03ECAL-MJ03E-09-HYDLFA304,2026-08-03,0,0 bytes
RS03ECAL-MJ03E-09-HYDLFA304,2026-08-10,0,0 bytes
RS03ECAL-MJ03E-09-HYDLFA304,2026-08-17,0,0 bytes
RS03ECAL-MJ03E-09-HYDLFA304,2026-08-24,0,0 bytes
RS03ECAL-MJ03E-09-HYDLFA304,2026-08-31,0,0 bytes
RS03ECAL-MJ03E-09-OBSBBA302,2026-06-08,0,0 bytes
RS03ECAL-MJ03E-09-OBSBBA302,2026-06-15,0,0 bytes
RS03ECAL-MJ03E-09-OBSBBA302,2026-06-22,0,0 bytes
RS03ECAL-MJ03E-09-OBSBBA302,2026-06-29,0,0 bytes
RS03ECAL-MJ03E-09-OBSBBA302,2026-07-06,0,0 bytes
RS03ECAL-MJ03E-09-OBSBBA302,2026-07-13,0,0 bytes
RS03ECAL-MJ03E-09-OBSBBA302,2026-07-20,0,0 bytes
RS03ECAL-MJ03E-09-OBSBBA302,2026-07-27,0,0 bytes
RS03ECAL-MJ03E-09-OBSBBA302,2026-08-03,0,0 bytes
RS03ECAL-MJ03E-09-OBSBBA302,2026-08-10,0,0 bytes
RS03ECAL-MJ03E-09-OBSBBA302,2026-08-17,0,0 bytes
RS03ECAL-MJ03E-09-OBSBBA302,2026-08-24,0,0 bytes
RS03ECAL-MJ03E-09-OBSBBA302,2026-08-31,0,0 bytes
RS03ECAL-MJ03E-12-CTDPFB306,2026-06-08,24222100,23.1 MiB
RS03ECAL-MJ03E-12-CTDPFB306,2026-06-15,24222100,23.1 MiB
RS03ECAL-MJ03E-12-CTDPFB306,2026-06-22,24222100,23.1 MiB
RS03ECAL-MJ03E-12-CTDPFB306,2026-06-29,24222100,23.1 MiB
RS03ECAL-MJ03E-12-CTDPFB306,2026-07-06,24222100,23.1 MiB
RS03ECAL-MJ03E-12-CTDPFB306,2026-07-13,24222100,23.1 MiB
RS03ECAL-MJ03E-12-CTDPFB306,2026-07-20,24222100,23.1 MiB
RS03ECAL-MJ03E-12-CTDPFB306,2026-07-27,24222100,23.1 MiB
RS03ECAL-MJ03E-12-CTDPFB306,2026-08-03,24222100,23.1 MiB
RS03ECAL-MJ03E-12-CTDPFB306,2026-08-10,24222100,23.1 MiB
RS03ECAL-MJ03E-12-CTDPFB306,2026-08-17,23383240,22.3 MiB
RS03ECAL-MJ03E-12-CTDPFB306,2026-08-24,24222100,23.1 MiB
RS03ECAL-MJ03E-12-CTDPFB306,2026-08-31,24222100,23.1 MiB
RS03INT1-MJ03C-05-CAMDSB303,2026-06-08,7512836817,7 GiB
RS03INT1-MJ03C-05-CAMDSB303,2026-06-15,7502246209,6.99 GiB
RS03INT1-MJ03C-05-CAMDSB303,2026-06-22,7514619413,7 GiB
RS03INT1-MJ03C-05-CAMDSB303,2026-06-29,7511997981,7 GiB
RS03INT1-MJ03C-05-CAMDSB303,2026-07-06,7588439278,7.07 GiB
RS03INT1-MJ03C-05-CAMDSB303,2026-07-13,7678721432,7.15 GiB
RS03INT1-MJ03C-05-CAMDSB303,2026-07-20,7669179451,7.14 GiB
RS03INT1-MJ03C-05-CAMDSB303,2026-07-27,7707976658,7.18 GiB
RS03INT1-MJ03C-05-CAMDSB303,2026-08-03,7934679209,7.39 GiB
RS03INT1-MJ03C-05-CAMDSB303,2026-08-10,7979767897,7.43 GiB
RS03INT1-MJ03C-05-CAMDSB303,2026-08-17,9319848190,8.68 GiB
RS03INT1-MJ03C-05-CAMDSB303,2026-08-24,18378391552,17.12 GiB
RS03INT1-MJ03C-05-CAMDSB303,2026-08-31,16917515411,15.76 GiB
RS03INT1-MJ03C-07-D1000A301,2026-06-08,21286090,20.3 MiB
RS03INT1-MJ03C-07-D1000A301,2026-06-15,21286090,20.3 MiB
RS03INT1-MJ03C-07-D1000A301,2026-06-22,21286090,20.3 MiB
RS03INT1-MJ03C-07-D1000A301,2026-06-29,21286090,20.3 MiB
RS03INT1-MJ03C-07-D1000A301,2026-07-06,21286090,20.3 MiB
RS03INT1-MJ03C-07-D1000A301,2026-07-13,21286090,20.3 MiB
RS03INT1-MJ03C-07-D1000A301,2026-07-20,21286090,20.3 MiB
RS03INT1-MJ03C-07-D1000A301,2026-07-27,21286090,20.3 MiB
RS03INT1-MJ03C-07-D1000A301,2026-08-03,21286090,20.3 MiB
RS03INT1-MJ03C-07-D1000A301,2026-08-10,21286090,20.3 MiB
RS03INT1-MJ03C-07-D1000A301,2026-08-17,20634212,19.68 MiB
RS03INT1-MJ03C-07-D1000A301,2026-08-24,21286090,20.3 MiB
RS03INT1-MJ03C-07-D1000A301,2026-08-31,21286090,20.3 MiB
RS03INT1-MJ03C-09-TRHPHA302,2026-06-08,5923840,5.65 MiB
RS03INT1-MJ03C-09-TRHPHA302,2026-06-15,5921792,5.65 MiB
RS03INT1-MJ03C-09-TRHPHA302,2026-06-22,5912576,5.64 MiB
RS03INT1-MJ03C-09-TRHPHA302,2026-06-29,5911552,5.64 MiB
RS03INT1-MJ03C-09-TRHPHA302,2026-07-06,5923840,5.65 MiB
RS03INT1-MJ03C-09-TRHPHA302,2026-07-13,5912576,5.64 MiB
RS03INT1-MJ03C-09-TRHPHA302,2026-07-20,5922816,5.65 MiB
RS03INT1-MJ03C-09-TRHPHA302,2026-07-27,5921792,5.65 MiB
RS03INT1-MJ03C-09-TRHPHA302,2026-08-03,5924864,5.65 MiB
RS03INT1-MJ03C-09-TRHPHA302,2026-08-10,5945344,5.67 MiB
RS03INT1-MJ03C-09-TRHPHA302,2026-08-17,5220352,4.98 MiB
RS03INT1-MJ03C-09-TRHPHA302,2026-08-24,4594688,4.38 MiB
RS03INT1-MJ03C-09-TRHPHA302,2026-08-31,4594688,4.38 MiB
RS03INT1-MJ03C-10-TRHPHA301,2026-06-08,5924864,5.65 MiB
RS03INT1-MJ03C-10-TRHPHA301,2026-06-15,5926912,5.65 MiB
RS03INT1-MJ03C-10-TRHPHA301,2026-06-22,5925888,5.65 MiB
RS03INT1-MJ03C-10-TRHPHA301,2026-06-29,5926912,5.65 MiB
RS03INT1-MJ03C-10-TRHPHA301,2026-07-06,5925888,5.65 MiB
RS03INT1-MJ03C-10-TRHPHA301,2026-07-13,5927936,5.65 MiB
RS03INT1-MJ03C-10-TRHPHA301,2026-07-20,5929984,5.66 MiB
RS03INT1-MJ03C-10-TRHPHA301,2026-07-27,5926912,5.65 MiB
RS03INT1-MJ03C-10-TRHPHA301,2026-08-03,5927936,5.65 MiB
RS03INT1-MJ03C-10-TRHPHA301,2026-08-10,5926912,5.65 MiB
RS03INT1-MJ03C-10-TRHPHA301,2026-08-17,5927424,5.65 MiB
RS03INT1-MJ03C-10-TRHPHA301,2026-08-24,5926912,5.65 MiB
RS03INT1-MJ03C-10-TRHPHA301,2026-08-31,5925888,5.65 MiB
RS03INT2-MJ03D-05-OBSSPA305,2026-06-08,0,0 bytes
RS03INT2-MJ03D-05-OBSSPA305,2026-06-15,0,0 bytes
RS03INT2-MJ03D-05-OBSSPA305,2026-06-22,0,0 bytes
RS03INT2-MJ03D-05-OBSSPA305,2026-06-29,0,0 bytes
RS03INT2-MJ03D-05-OBSSPA305,2026-07-06,0,0 bytes
RS03INT2-MJ03D-05-OBSSPA305,2026-07-13,0,0 bytes
RS03INT2-MJ03D-05-OBSSPA305,2026-07-20,0,0 bytes
RS03INT2-MJ03D-05-OBSSPA305,2026-07-27,0,0 bytes
RS03INT2-MJ03D-05-OBSSPA305,2026-08-03,0,0 bytes
RS03INT2-MJ03D-05-OBSSPA305,2026-08-10,0,0 bytes
RS03INT2-MJ03D-05-OBSSPA305,2026-08-17,0,0 bytes
RS03INT2-MJ03D-05-OBSSPA305,2026-08-24,0,0 bytes
RS03INT2-MJ03D-05-OBSSPA305,2026-08-31,0,0 bytes
RS03INT2-MJ03D-06-BOTPTA303,2026-06-08,117440512,112 MiB
RS03INT2-MJ03D-06-BOTPTA303,2026-06-15,117440512,112 MiB
RS03INT2-MJ03D-06-BOTPTA303,2026-06-22,117440512,112 MiB
RS03INT2-MJ03D-06-BOTPTA303,2026-06-29,117440512,112 MiB
RS03INT2-MJ03D-06-BOTPTA303,2026-07-06,117440512,112 MiB
RS03INT2-MJ03D-06-BOTPTA303,2026-07-13,117440512,112 MiB
RS03INT2-MJ03D-06-BOTPTA303,2026-07-20,117440512,112 MiB
RS03INT2-MJ03D-06-BOTPTA303,2026-07-27,117440512,112 MiB
RS03INT2-MJ03D-06-BOTPTA303,2026-08-03,117440512,112 MiB
RS03INT2-MJ03D-06-BOTPTA303,2026-08-10,117440512,112 MiB
RS03INT2-MJ03D-06-BOTPTA303,2026-08-17,117440512,112 MiB
RS03INT2-MJ03D-06-BOTPTA303,2026-08-24,117440512,112 MiB
RS03INT2-MJ03D-06-BOTPTA303,2026-08-31,117440512,112 MiB
RS03INT2-MJ03D-11-CTDPFB307,2026-06-08,23488101,22.4 MiB
RS03INT2-MJ03D-11-CTDPFB307,2026-06-15,23488101,22.4 MiB
RS03INT2-MJ03D-11-CTDPFB307,2026-06-22,23488101,22.4 MiB
RS03INT2-MJ03D-11-CTDPFB307,2026-06-29,23488101,22.4 MiB
RS03INT2-MJ03D-11-CTDPFB307,2026-07-06,23488101,22.4 MiB
RS03INT2-MJ03D-11-CTDPFB307,2026-07-13,23488101,22.4 MiB
RS03INT2-MJ03D-11-CTDPFB307,2026-07-20,23488101,22.4 MiB
RS03INT2-MJ03D-11-CTDPFB307,2026-07-27,23488101,22.4 MiB
RS03INT2-MJ03D-11-CTDPFB307,2026-08-03,23488101,22.4 MiB
RS03INT2-MJ03D-11-CTDPFB307,2026-08-10,23488101,22.4 MiB
RS03INT2-MJ03D-11-CTDPFB307,2026-08-17,21286091,20.3 MiB
RS03INT2-MJ03D-11-CTDPFB307,2026-08-24,24222100,23.1 MiB
RS03INT2-MJ03D-11-CTDPFB307,2026-08-31,24222100,23.1 MiB
RS03INT2-MJ03D-12-VEL3DB304,2026-06-08,67528293,64.4 MiB
RS03INT2-MJ03D-12-VEL3DB304,2026-06-15,67528293,64.4 MiB
RS03INT2-MJ03D-12-VEL3DB304,2026-06-22,67528293,64.4 MiB
RS03INT2-MJ03D-12-VEL3DB304,2026-06-29,67528293,64.4 MiB
RS03INT2-MJ03D-12-VEL3DB304,2026-07-06,67528293,64.4 MiB
RS03INT2-MJ03D-12-VEL3DB304,2026-07-13,67528293,64.4 MiB
RS03INT2-MJ03D-12-VEL3DB304,2026-07-20,67528293,64.4 MiB
RS03INT2-MJ03D-12-VEL3DB304,2026-07-27,67528293,64.4 MiB
RS03INT2-MJ03D-12-VEL3DB304,2026-08-03,67528293,64.4 MiB
RS03INT2-MJ03D-12-VEL3DB304,2026-08-10,67528293,64.4 MiB
RS03INT2-MJ03D-12-VEL3DB304,2026-08-17,67528293,64.4 MiB
RS03INT2-MJ03D-12-VEL3DB304,2026-08-24,67528293,64.4 MiB
RS03INT2-MJ03D-12-VEL3DB304,2026-08-31,67528293,64.4 MiB
