refDes,week,pct_science
RS01SBPS-SF01A-3C-PARADA101,2026-07-20,32.2
RS01SBPS-SF01A-3C-PARADA101,2026-07-27,0.0
RS01SBPS-SF01A-3D-SPKIRA101,2026-04-06,48.3
RS01SBPS-SF01A-3D-SPKIRA101,2026-04-13,49.8
RS01SBPS-SF01A-3D-SPKIRA101,2026-04-20,50.1
RS01SBPS-SF01A-3D-SPKIRA101,2026-04-27,50.3
RS01SBPS-SF01A-3D-SPKIRA101,2026-05-04,52.0
RS01SBPS-SF01A-3D-SPKIRA101,2026-05-11,52.1
RS01SBPS-SF01A-3D-SPKIRA101,2026-05-18,49.1
RS01SBPS-SF01A-3D-SPKIRA101,2026-05-25,52.4
RS01SBPS-SF01A-3D-SPKIRA101,2026-06-01,51.5
RS01SBPS-SF01A-3D-SPKIRA101,2026-06-08,53.0
RS01SBPS-SF01A-3D-SPKIRA101,2026-06-15,52.3
RS01SBPS-SF01A-3D-SPKIRA101,2026-06-22,47.2
RS01SBPS-SF01A-3D-SPKIRA101,2026-06-29,49.2
RS01SBPS-SF01A-3D-SPKIRA101,2026-07-06,47.4
RS01SBPS-SF01A-3D-SPKIRA101,2026-07-13,43.6
RS01SBPS-SF01A-3D-SPKIRA101,2026-07-20,44.9
RS01SBPS-SF01A-3D-SPKIRA101,2026-07-27,34.5
RS01SBPS-SF01A-4A-NUTNRA101,2026-04-06,91.9
RS01SBPS-SF01A-4A-NUTNRA101,2026-04-13,92.5
RS01SBPS-SF01A-4A-NUTNRA101,2026-04-20,97.1
RS01SBPS-SF01A-4A-NUTNRA101,2026-04-27,95.5
RS01SBPS-SF01A-4A-NUTNRA101,2026-05-04,94.9
RS01SBPS-SF01A-4A-NUTNRA101,2026-05-11,94.6
RS01SBPS-SF01A-4A-NUTNRA101,2026-05-18,95.3
RS01SBPS-SF01A-4A-NUTNRA101,2026-05-25,94.4
RS01SBPS-SF01A-4A-NUTNRA101,2026-06-01,92.1
RS01SBPS-SF01A-4A-NUTNRA101,2026-06-08,92.1
RS01SBPS-SF01A-4A-NUTNRA101,2026-06-15,93.7
RS01SBPS-SF01A-4A-NUTNRA101,2026-06-22,99.0
RS01SBPS-SF01A-4A-NUTNRA101,2026-06-29,99.8
RS01SBPS-SF01A-4A-NUTNRA101,2026-07-06,99.9
RS01SBPS-SF01A-4A-NUTNRA101,2026-07-13,99.9
RS01SBPS-SF01A-4A-NUTNRA101,2026-07-20,99.8
RS01SBPS-SF01A-4F-PCO2WA101,2026-04-06,53.0
RS01SBPS-SF01A-4F-PCO2WA101,2026-04-13,46.3
RS01SBPS-SF01A-4F-PCO2WA101,2026-04-20,63.9
RS01SBPS-SF01A-4F-PCO2WA101,2026-04-27,53.3
RS01SBPS-SF01A-4F-PCO2WA101,2026-05-04,53.3
RS01SBPS-SF01A-4F-PCO2WA101,2026-05-11,55.9
RS01SBPS-SF01A-4F-PCO2WA101,2026-05-18,35.6
RS01SBPS-SF01A-4F-PCO2WA101,2026-05-25,13.2
RS01SBPS-SF01A-4F-PCO2WA101,2026-06-01,8.5
RS01SBPS-SF01A-4F-PCO2WA101,2026-06-08,56.8
RS01SBPS-SF01A-4F-PCO2WA101,2026-06-15,64.0
RS01SBPS-SF01A-4F-PCO2WA101,2026-06-22,42.0
RS01SBPS-SF01A-4F-PCO2WA101,2026-06-29,72.1
RS01SBPS-SF01A-4F-PCO2WA101,2026-07-06,59.0
RS01SBPS-SF01A-4F-PCO2WA101,2026-07-13,46.8
RS01SBPS-SF01A-4F-PCO2WA101,2026-07-20,59.9
RS01SLBS-LJ01A-12-CTDPFB101,2026-04-06,100.0
RS01SLBS-LJ01A-12-CTDPFB101,2026-04-13,100.0
RS01SLBS-LJ01A-12-CTDPFB101,2026-04-20,100.0
RS01SLBS-LJ01A-12-CTDPFB101,2026-04-27,100.0
RS01SLBS-LJ01A-12-CTDPFB101,2026-05-04,100.0
RS01SLBS-LJ01A-12-CTDPFB101,2026-05-11,100.0
RS01SLBS-LJ01A-12-CTDPFB101,2026-05-18,100.0
RS01SLBS-LJ01A-12-CTDPFB101,2026-05-25,100.0
RS01SLBS-LJ01A-12-CTDPFB101,2026-06-01,100.0
RS01SLBS-LJ01A-12-CTDPFB101,2026-06-08,100.0
RS01SLBS-LJ01A-12-CTDPFB101,2026-06-15,100.0
RS01SLBS-LJ01A-12-CTDPFB101,2026-06-22,100.0
RS01SLBS-LJ01A-12-CTDPFB101,2026-06-29,100.0
RS01SLBS-LJ01A-12-CTDPFB101,2026-07-06,100.0
RS01SLBS-LJ01A-12-CTDPFB101,2026-07-13,100.0
RS01SLBS-LJ01A-12-CTDPFB101,2026-07-20,100.0
RS01SLBS-LJ01A-12-CTDPFB101,2026-07-27,100.0
RS01SLBS-MJ01A-06-PRESTA101,2026-04-06,100.0
RS01SLBS-MJ01A-06-PRESTA101,2026-04-13,100.0
RS01SLBS-MJ01A-06-PRESTA101,2026-04-20,100.0
RS01SLBS-MJ01A-06-PRESTA101,2026-04-27,100.0
RS01SLBS-MJ01A-06-PRESTA101,2026-05-04,100.0
RS01SLBS-MJ01A-06-PRESTA101,2026-05-11,100.0
RS01SLBS-MJ01A-06-PRESTA101,2026-05-18,100.0
RS01SLBS-MJ01A-06-PRESTA101,2026-05-25,100.0
RS01SLBS-MJ01A-06-PRESTA101,2026-06-01,100.0
RS01SLBS-MJ01A-06-PRESTA101,2026-06-08,100.0
RS01SLBS-MJ01A-06-PRESTA101,2026-06-15,100.0
RS01SLBS-MJ01A-06-PRESTA101,2026-06-22,100.0
RS01SLBS-MJ01A-06-PRESTA101,2026-06-29,100.0
RS01SLBS-MJ01A-06-PRESTA101,2026-07-06,100.0
RS01SLBS-MJ01A-06-PRESTA101,2026-07-13,100.0
RS01SLBS-MJ01A-06-PRESTA101,2026-07-20,100.0
RS01SLBS-MJ01A-06-PRESTA101,2026-07-27,100.0
RS01SLBS-MJ01A-12-VEL3DB101,2026-04-06,100.0
RS01SLBS-MJ01A-12-VEL3DB101,2026-04-13,99.9
RS01SLBS-MJ01A-12-VEL3DB101,2026-04-20,100.0
RS01SLBS-MJ01A-12-VEL3DB101,2026-04-27,100.0
RS01SLBS-MJ01A-12-VEL3DB101,2026-05-04,100.0
RS01SLBS-MJ01A-12-VEL3DB101,2026-05-11,100.0
RS01SLBS-MJ01A-12-VEL3DB101,2026-05-18,99.8
RS01SLBS-MJ01A-12-VEL3DB101,2026-05-25,99.2
RS01SLBS-MJ01A-12-VEL3DB101,2026-06-01,100.0
RS01SLBS-MJ01A-12-VEL3DB101,2026-06-08,100.0
RS01SLBS-MJ01A-12-VEL3DB101,2026-06-15,100.0
RS01SLBS-MJ01A-12-VEL3DB101,2026-06-22,100.0
RS01SLBS-MJ01A-12-VEL3DB101,2026-06-29,100.0
RS01SLBS-MJ01A-12-VEL3DB101,2026-07-06,100.0
RS01SLBS-MJ01A-12-VEL3DB101,2026-07-13,100.0
RS01SLBS-MJ01A-12-VEL3DB101,2026-07-20,100.0
RS01SLBS-MJ01A-12-VEL3DB101,2026-07-27,98.8
RS01SUM1-LJ01B-09-PRESTB102,2026-04-06,100.0
RS01SUM1-LJ01B-09-PRESTB102,2026-04-13,100.0
RS01SUM1-LJ01B-09-PRESTB102,2026-04-20,100.0
RS01SUM1-LJ01B-09-PRESTB102,2026-04-27,100.0
RS01SUM1-LJ01B-09-PRESTB102,2026-05-04,100.0
RS01SUM1-LJ01B-09-PRESTB102,2026-05-11,100.0
RS01SUM1-LJ01B-09-PRESTB102,2026-05-18,100.0
RS01SUM1-LJ01B-09-PRESTB102,2026-05-25,100.0
RS01SUM1-LJ01B-09-PRESTB102,2026-06-01,100.0
RS01SUM1-LJ01B-09-PRESTB102,2026-06-08,100.0
RS01SUM1-LJ01B-09-PRESTB102,2026-06-15,100.0
RS01SUM1-LJ01B-09-PRESTB102,2026-06-22,100.0
RS01SUM1-LJ01B-09-PRESTB102,2026-06-29,100.0
RS01SUM1-LJ01B-09-PRESTB102,2026-07-06,100.0
RS01SUM1-LJ01B-09-PRESTB102,2026-07-13,100.0
RS01SUM1-LJ01B-09-PRESTB102,2026-07-20,100.0
RS01SUM1-LJ01B-09-PRESTB102,2026-07-27,100.0
RS01SUM1-LJ01B-12-VEL3DB104,2026-04-06,100.0
RS01SUM1-LJ01B-12-VEL3DB104,2026-04-13,99.5
RS01SUM1-LJ01B-12-VEL3DB104,2026-04-20,100.0
RS01SUM1-LJ01B-12-VEL3DB104,2026-04-27,100.0
RS01SUM1-LJ01B-12-VEL3DB104,2026-05-04,100.0
RS01SUM1-LJ01B-12-VEL3DB104,2026-05-11,100.0
RS01SUM1-LJ01B-12-VEL3DB104,2026-05-18,100.0
RS01SUM1-LJ01B-12-VEL3DB104,2026-05-25,100.0
RS01SUM1-LJ01B-12-VEL3DB104,2026-06-01,100.0
RS01SUM1-LJ01B-12-VEL3DB104,2026-06-08,100.0
RS01SUM1-LJ01B-12-VEL3DB104,2026-06-15,100.0
RS01SUM1-LJ01B-12-VEL3DB104,2026-06-22,100.0
RS01SUM1-LJ01B-12-VEL3DB104,2026-06-29,100.0
RS01SUM1-LJ01B-12-VEL3DB104,2026-07-06,99.9
RS01SUM1-LJ01B-12-VEL3DB104,2026-07-13,100.0
RS01SUM1-LJ01B-12-VEL3DB104,2026-07-20,100.0
RS01SUM1-LJ01B-12-VEL3DB104,2026-07-27,99.8
RS01SUM2-MJ01B-12-ADCPSK101,2026-04-06,100.0
RS01SUM2-MJ01B-12-ADCPSK101,2026-04-13,100.0
RS01SUM2-MJ01B-12-ADCPSK101,2026-04-20,100.0
RS01SUM2-MJ01B-12-ADCPSK101,2026-04-27,100.0
RS01SUM2-MJ01B-12-ADCPSK101,2026-05-04,100.0
RS01SUM2-MJ01B-12-ADCPSK101,2026-05-11,100.0
RS01SUM2-MJ01B-12-ADCPSK101,2026-05-18,100.0
RS01SUM2-MJ01B-12-ADCPSK101,2026-05-25,100.0
RS01SUM2-MJ01B-12-ADCPSK101,2026-06-01,100.0
RS01SUM2-MJ01B-12-ADCPSK101,2026-06-08,100.0
RS01SUM2-MJ01B-12-ADCPSK101,2026-06-15,100.0
RS01SUM2-MJ01B-12-ADCPSK101,2026-06-22,100.0
RS01SUM2-MJ01B-12-ADCPSK101,2026-06-29,100.0
RS01SUM2-MJ01B-12-ADCPSK101,2026-07-06,100.0
RS01SUM2-MJ01B-12-ADCPSK101,2026-07-13,100.0
RS01SUM2-MJ01B-12-ADCPSK101,2026-07-20,100.0
RS01SUM2-MJ01B-12-ADCPSK101,2026-07-27,100.0
RS03ASHS-MJ03B-07-TMPSFA301,2026-04-06,100.0
RS03ASHS-MJ03B-07-TMPSFA301,2026-04-13,100.0
RS03ASHS-MJ03B-07-TMPSFA301,2026-04-20,100.0
RS03ASHS-MJ03B-07-TMPSFA301,2026-04-27,100.0
RS03ASHS-MJ03B-07-TMPSFA301,2026-05-04,100.0
RS03ASHS-MJ03B-07-TMPSFA301,2026-05-11,100.0
RS03ASHS-MJ03B-07-TMPSFA301,2026-05-18,100.0
RS03ASHS-MJ03B-07-TMPSFA301,2026-05-25,100.0
RS03ASHS-MJ03B-07-TMPSFA301,2026-06-01,100.0
RS03ASHS-MJ03B-07-TMPSFA301,2026-06-08,100.0
RS03ASHS-MJ03B-07-TMPSFA301,2026-06-15,100.0
RS03ASHS-MJ03B-07-TMPSFA301,2026-06-22,100.0
RS03ASHS-MJ03B-07-TMPSFA301,2026-06-29,100.0
RS03ASHS-MJ03B-07-TMPSFA301,2026-07-06,100.0
RS03ASHS-MJ03B-07-TMPSFA301,2026-07-13,100.0
RS03ASHS-MJ03B-07-TMPSFA301,2026-07-20,100.0
RS03ASHS-MJ03B-07-TMPSFA301,2026-07-27,100.0
RS03ASHS-MJ03B-10-CTDPFB304,2026-04-06,100.0
RS03ASHS-MJ03B-10-CTDPFB304,2026-04-13,100.0
RS03ASHS-MJ03B-10-CTDPFB304,2026-04-20,100.0
RS03ASHS-MJ03B-10-CTDPFB304,2026-04-27,100.0
RS03ASHS-MJ03B-10-CTDPFB304,2026-05-04,100.0
RS03ASHS-MJ03B-10-CTDPFB304,2026-05-11,100.0
RS03ASHS-MJ03B-10-CTDPFB304,2026-05-18,100.0
RS03ASHS-MJ03B-10-CTDPFB304,2026-05-25,100.0
RS03ASHS-MJ03B-10-CTDPFB304,2026-06-01,100.0
RS03ASHS-MJ03B-10-CTDPFB304,2026-06-08,100.0
RS03ASHS-MJ03B-10-CTDPFB304,2026-06-15,100.0
RS03ASHS-MJ03B-10-CTDPFB304,2026-06-22,100.0
RS03ASHS-MJ03B-10-CTDPFB304,2026-06-29,100.0
RS03ASHS-MJ03B-10-CTDPFB304,2026-07-06,100.0
RS03ASHS-MJ03B-10-CTDPFB304,2026-07-13,100.0
RS03ASHS-MJ03B-10-CTDPFB304,2026-07-20,100.0
RS03ASHS-MJ03B-10-CTDPFB304,2026-07-27,100.0
RS03AXBS-LJ03A-10-ADCPTE303,2026-04-06,100.0
RS03AXBS-LJ03A-10-ADCPTE303,2026-04-13,100.0
RS03AXBS-LJ03A-10-ADCPTE303,2026-04-20,100.0
RS03AXBS-LJ03A-10-ADCPTE303,2026-04-27,100.0
RS03AXBS-LJ03A-10-ADCPTE303,2026-05-04,100.0
RS03AXBS-LJ03A-10-ADCPTE303,2026-05-11,100.0
RS03AXBS-LJ03A-10-ADCPTE303,2026-05-18,100.0
RS03AXBS-LJ03A-10-ADCPTE303,2026-05-25,100.0
RS03AXBS-LJ03A-10-ADCPTE303,2026-06-01,100.0
RS03AXBS-LJ03A-10-ADCPTE303,2026-06-08,100.0
RS03AXBS-LJ03A-10-ADCPTE303,2026-06-15,100.0
RS03AXBS-LJ03A-10-ADCPTE303,2026-06-22,100.0
RS03AXBS-LJ03A-10-ADCPTE303,2026-06-29,100.0
RS03AXBS-LJ03A-10-ADCPTE303,2026-07-06,100.0
RS03AXBS-LJ03A-10-ADCPTE303,2026-07-13,100.0
RS03AXBS-LJ03A-10-ADCPTE303,2026-07-20,100.0
RS03AXBS-LJ03A-10-ADCPTE303,2026-07-27,100.0
RS03AXBS-LJ03A-12-CTDPFB301,2026-04-06,100.0
RS03AXBS-LJ03A-12-CTDPFB301,2026-04-13,100.0
RS03AXBS-LJ03A-12-CTDPFB301,2026-04-20,100.0
RS03AXBS-LJ03A-12-CTDPFB301,2026-04-27,100.0
RS03AXBS-LJ03A-12-CTDPFB301,2026-05-04,100.0
RS03AXBS-LJ03A-12-CTDPFB301,2026-05-11,100.0
RS03AXBS-LJ03A-12-CTDPFB301,2026-05-18,100.0
RS03AXBS-LJ03A-12-CTDPFB301,2026-05-25,100.0
RS03AXBS-LJ03A-12-CTDPFB301,2026-06-01,100.0
RS03AXBS-LJ03A-12-CTDPFB301,2026-06-08,100.0
RS03AXBS-LJ03A-12-CTDPFB301,2026-06-15,100.0
RS03AXBS-LJ03A-12-CTDPFB301,2026-06-22,100.0
RS03AXBS-LJ03A-12-CTDPFB301,2026-06-29,100.0
RS03AXBS-LJ03A-12-CTDPFB301,2026-07-06,100.0
RS03AXBS-LJ03A-12-CTDPFB301,2026-07-13,100.0
RS03AXBS-LJ03A-12-CTDPFB301,2026-07-20,100.0
RS03AXBS-LJ03A-12-CTDPFB301,2026-07-27,100.0
RS03AXBS-MJ03A-06-PRESTA301,2026-04-06,100.0
RS03AXBS-MJ03A-06-PRESTA301,2026-04-13,100.0
RS03AXBS-MJ03A-06-PRESTA301,2026-04-20,100.0
RS03AXBS-MJ03A-06-PRESTA301,2026-04-27,100.0
RS03AXBS-MJ03A-06-PRESTA301,2026-05-04,100.0
RS03AXBS-MJ03A-06-PRESTA301,2026-05-11,100.0
RS03AXBS-MJ03A-06-PRESTA301,2026-05-18,100.0
RS03AXBS-MJ03A-06-PRESTA301,2026-05-25,100.0
RS03AXBS-MJ03A-06-PRESTA301,2026-06-01,100.0
RS03AXBS-MJ03A-06-PRESTA301,2026-06-08,100.0
RS03AXBS-MJ03A-06-PRESTA301,2026-06-15,100.0
RS03AXBS-MJ03A-06-PRESTA301,2026-06-22,100.0
RS03AXBS-MJ03A-06-PRESTA301,2026-06-29,100.0
RS03AXBS-MJ03A-06-PRESTA301,2026-07-06,100.0
RS03AXBS-MJ03A-06-PRESTA301,2026-07-13,100.0
RS03AXBS-MJ03A-06-PRESTA301,2026-07-20,100.0
RS03AXBS-MJ03A-06-PRESTA301,2026-07-27,100.0
RS03AXBS-MJ03A-12-VEL3DB301,2026-04-06,100.0
RS03AXBS-MJ03A-12-VEL3DB301,2026-04-13,100.0
RS03AXBS-MJ03A-12-VEL3DB301,2026-04-20,100.0
RS03AXBS-MJ03A-12-VEL3DB301,2026-04-27,99.7
RS03AXBS-MJ03A-12-VEL3DB301,2026-05-04,100.0
RS03AXBS-MJ03A-12-VEL3DB301,2026-05-11,100.0
RS03AXBS-MJ03A-12-VEL3DB301,2026-05-18,100.0
RS03AXBS-MJ03A-12-VEL3DB301,2026-05-25,100.0
RS03AXBS-MJ03A-12-VEL3DB301,2026-06-01,100.0
RS03AXBS-MJ03A-12-VEL3DB301,2026-06-08,100.0
RS03AXBS-MJ03A-12-VEL3DB301,2026-06-15,100.0
RS03AXBS-MJ03A-12-VEL3DB301,2026-06-22,100.0
RS03AXBS-MJ03A-12-VEL3DB301,2026-06-29,100.0
RS03AXBS-MJ03A-12-VEL3DB301,2026-07-06,100.0
RS03AXBS-MJ03A-12-VEL3DB301,2026-07-13,100.0
RS03AXBS-MJ03A-12-VEL3DB301,2026-07-20,100.0
RS03AXBS-MJ03A-12-VEL3DB301,2026-07-27,100.0
RS03AXPS-PC03A-05-ADCPTD302,2026-04-06,100.0
RS03AXPS-PC03A-05-ADCPTD302,2026-04-13,100.0
RS03AXPS-PC03A-05-ADCPTD302,2026-04-20,100.0
RS03AXPS-PC03A-05-ADCPTD302,2026-04-27,100.0
RS03AXPS-PC03A-05-ADCPTD302,2026-05-04,100.0
RS03AXPS-PC03A-05-ADCPTD302,2026-05-11,100.0
RS03AXPS-PC03A-05-ADCPTD302,2026-05-18,100.0
RS03AXPS-PC03A-05-ADCPTD302,2026-05-25,100.0
RS03AXPS-PC03A-05-ADCPTD302,2026-06-01,100.0
RS03AXPS-PC03A-05-ADCPTD302,2026-06-08,100.0
RS03AXPS-PC03A-05-ADCPTD302,2026-06-15,100.0
RS03AXPS-PC03A-05-ADCPTD302,2026-06-22,100.0
RS03AXPS-PC03A-05-ADCPTD302,2026-06-29,100.0
RS03AXPS-PC03A-05-ADCPTD302,2026-07-06,100.0
RS03AXPS-PC03A-05-ADCPTD302,2026-07-13,100.0
RS03AXPS-PC03A-05-ADCPTD302,2026-07-20,100.0
RS03AXPS-PC03A-05-ADCPTD302,2026-07-27,100.0
RS03AXPS-PC03A-4A-CTDPFA303,2026-04-06,100.0
RS03AXPS-PC03A-4A-CTDPFA303,2026-04-13,100.0
RS03AXPS-PC03A-4A-CTDPFA303,2026-04-20,100.0
RS03AXPS-PC03A-4A-CTDPFA303,2026-04-27,100.0
RS03AXPS-PC03A-4A-CTDPFA303,2026-05-04,100.0
RS03AXPS-PC03A-4A-CTDPFA303,2026-05-11,100.0
RS03AXPS-PC03A-4A-CTDPFA303,2026-05-18,100.0
RS03AXPS-PC03A-4A-CTDPFA303,2026-05-25,100.0
RS03AXPS-PC03A-4A-CTDPFA303,2026-06-01,100.0
RS03AXPS-PC03A-4A-CTDPFA303,2026-06-08,100.0
RS03AXPS-PC03A-4A-CTDPFA303,2026-06-15,100.0
RS03AXPS-PC03A-4A-CTDPFA303,2026-06-22,100.0
RS03AXPS-PC03A-4A-CTDPFA303,2026-06-29,100.0
RS03AXPS-PC03A-4A-CTDPFA303,2026-07-06,100.0
RS03AXPS-PC03A-4A-CTDPFA303,2026-07-13,100.0
RS03AXPS-PC03A-4A-CTDPFA303,2026-07-20,100.0
RS03AXPS-PC03A-4A-CTDPFA303,2026-07-27,100.0
RS03AXPS-PC03A-4B-PHSENA302,2026-04-06,100.0
RS03AXPS-PC03A-4B-PHSENA302,2026-04-13,100.0
RS03AXPS-PC03A-4B-PHSENA302,2026-04-20,100.0
RS03AXPS-PC03A-4B-PHSENA302,2026-04-27,100.0
RS03AXPS-PC03A-4B-PHSENA302,2026-05-04,100.0
RS03AXPS-PC03A-4B-PHSENA302,2026-05-11,100.0
RS03AXPS-PC03A-4B-PHSENA302,2026-05-18,100.0
RS03AXPS-PC03A-4B-PHSENA302,2026-05-25,100.0
RS03AXPS-PC03A-4B-PHSENA302,2026-06-01,100.0
RS03AXPS-PC03A-4B-PHSENA302,2026-06-08,100.0
RS03AXPS-PC03A-4B-PHSENA302,2026-06-15,100.0
RS03AXPS-PC03A-4B-PHSENA302,2026-06-22,100.0
RS03AXPS-PC03A-4B-PHSENA302,2026-06-29,100.0
RS03AXPS-PC03A-4B-PHSENA302,2026-07-06,100.0
RS03AXPS-PC03A-4B-PHSENA302,2026-07-13,100.0
RS03AXPS-PC03A-4B-PHSENA302,2026-07-20,100.0
RS03AXPS-PC03A-4B-PHSENA302,2026-07-27,100.0
RS03AXPS-PC03A-4C-FLORDD303,2026-04-06,99.9
RS03AXPS-PC03A-4C-FLORDD303,2026-04-13,99.9
RS03AXPS-PC03A-4C-FLORDD303,2026-04-20,99.9
RS03AXPS-PC03A-4C-FLORDD303,2026-04-27,99.8
RS03AXPS-PC03A-4C-FLORDD303,2026-05-04,99.8
RS03AXPS-PC03A-4C-FLORDD303,2026-05-11,99.9
RS03AXPS-PC03A-4C-FLORDD303,2026-05-18,100.0
RS03AXPS-PC03A-4C-FLORDD303,2026-05-25,99.9
RS03AXPS-PC03A-4C-FLORDD303,2026-06-01,99.9
RS03AXPS-PC03A-4C-FLORDD303,2026-06-08,99.8
RS03AXPS-PC03A-4C-FLORDD303,2026-06-15,99.9
RS03AXPS-PC03A-4C-FLORDD303,2026-06-22,99.8
RS03AXPS-PC03A-4C-FLORDD303,2026-06-29,99.8
RS03AXPS-PC03A-4C-FLORDD303,2026-07-06,99.7
RS03AXPS-PC03A-4C-FLORDD303,2026-07-13,99.8
RS03AXPS-PC03A-4C-FLORDD303,2026-07-20,99.9
RS03AXPS-PC03A-4C-FLORDD303,2026-07-27,99.9
RS03AXPS-SF03A-2A-CTDPFA302,2026-04-06,100.0
RS03AXPS-SF03A-2A-CTDPFA302,2026-04-13,100.0
RS03AXPS-SF03A-2A-CTDPFA302,2026-04-20,100.0
RS03AXPS-SF03A-2A-CTDPFA302,2026-04-27,100.0
RS03AXPS-SF03A-2A-CTDPFA302,2026-05-04,100.0
RS03AXPS-SF03A-2A-CTDPFA302,2026-05-11,100.0
RS03AXPS-SF03A-2A-CTDPFA302,2026-05-18,100.0
RS03AXPS-SF03A-2A-CTDPFA302,2026-05-25,100.0
RS03AXPS-SF03A-2A-CTDPFA302,2026-06-01,100.0
RS03AXPS-SF03A-2A-CTDPFA302,2026-06-08,100.0
RS03AXPS-SF03A-2A-CTDPFA302,2026-06-15,100.0
RS03AXPS-SF03A-2A-CTDPFA302,2026-06-22,100.0
RS03AXPS-SF03A-2A-CTDPFA302,2026-06-29,100.0
RS03AXPS-SF03A-2A-CTDPFA302,2026-07-06,100.0
RS03AXPS-SF03A-2A-CTDPFA302,2026-07-13,100.0
RS03AXPS-SF03A-2A-CTDPFA302,2026-07-20,100.0
RS03AXPS-SF03A-2A-CTDPFA302,2026-07-27,100.0
RS03AXPS-SF03A-2D-PHSENA301,2026-04-06,100.0
RS03AXPS-SF03A-2D-PHSENA301,2026-04-13,100.0
RS03AXPS-SF03A-2D-PHSENA301,2026-04-20,100.0
RS03AXPS-SF03A-2D-PHSENA301,2026-04-27,100.0
RS03AXPS-SF03A-2D-PHSENA301,2026-05-04,100.0
RS03AXPS-SF03A-2D-PHSENA301,2026-05-11,100.0
RS03AXPS-SF03A-2D-PHSENA301,2026-05-18,100.0
RS03AXPS-SF03A-2D-PHSENA301,2026-05-25,100.0
RS03AXPS-SF03A-2D-PHSENA301,2026-06-01,100.0
RS03AXPS-SF03A-2D-PHSENA301,2026-06-08,100.0
RS03AXPS-SF03A-2D-PHSENA301,2026-06-15,100.0
RS03AXPS-SF03A-2D-PHSENA301,2026-06-22,100.0
RS03AXPS-SF03A-2D-PHSENA301,2026-06-29,100.0
RS03AXPS-SF03A-2D-PHSENA301,2026-07-06,100.0
RS03AXPS-SF03A-2D-PHSENA301,2026-07-13,100.0
RS03AXPS-SF03A-2D-PHSENA301,2026-07-20,100.0
RS03AXPS-SF03A-2D-PHSENA301,2026-07-27,100.0
RS03AXPS-SF03A-3A-FLORTD301,2026-04-06,72.4
RS03AXPS-SF03A-3A-FLORTD301,2026-04-13,77.6
RS03AXPS-SF03A-3A-FLORTD301,2026-04-20,84.1
RS03AXPS-SF03A-3A-FLORTD301,2026-04-27,88.9
RS03AXPS-SF03A-3A-FLORTD301,2026-05-04,89.9
RS03AXPS-SF03A-3A-FLORTD301,2026-05-11,91.2
RS03AXPS-SF03A-3A-FLORTD301,2026-05-18,92.2
RS03AXPS-SF03A-3A-FLORTD301,2026-05-25,92.3
RS03AXPS-SF03A-3A-FLORTD301,2026-06-01,89.7
RS03AXPS-SF03A-3A-FLORTD301,2026-06-08,91.6
RS03AXPS-SF03A-3A-FLORTD301,2026-06-15,92.8
RS03AXPS-SF03A-3A-FLORTD301,2026-06-22,90.9
RS03AXPS-SF03A-3A-FLORTD301,2026-06-29,82.9
RS03AXPS-SF03A-3A-FLORTD301,2026-07-06,81.5
RS03AXPS-SF03A-3A-FLORTD301,2026-07-13,81.3
RS03AXPS-SF03A-3A-FLORTD301,2026-07-20,77.9
RS03AXPS-SF03A-3A-FLORTD301,2026-07-27,78.0
RS03AXPS-SF03A-3C-PARADA301,2026-04-06,26.4
RS03AXPS-SF03A-3C-PARADA301,2026-04-13,26.2
RS03AXPS-SF03A-3C-PARADA301,2026-04-20,28.1
RS03AXPS-SF03A-3C-PARADA301,2026-04-27,26.8
RS03AXPS-SF03A-3C-PARADA301,2026-05-04,34.4
RS03AXPS-SF03A-3C-PARADA301,2026-05-11,37.3
RS03AXPS-SF03A-3C-PARADA301,2026-05-18,37.8
RS03AXPS-SF03A-3C-PARADA301,2026-05-25,43.2
RS03AXPS-SF03A-3C-PARADA301,2026-06-01,45.5
RS03AXPS-SF03A-3C-PARADA301,2026-06-08,38.5
RS03AXPS-SF03A-3C-PARADA301,2026-06-15,35.3
RS03AXPS-SF03A-3C-PARADA301,2026-06-22,34.9
RS03AXPS-SF03A-3C-PARADA301,2026-06-29,38.0
RS03AXPS-SF03A-3C-PARADA301,2026-07-06,36.1
RS03AXPS-SF03A-3C-PARADA301,2026-07-13,34.3
RS03AXPS-SF03A-3C-PARADA301,2026-07-20,32.6
RS03AXPS-SF03A-3C-PARADA301,2026-07-27,31.9
RS03AXPS-SF03A-3D-SPKIRA301,2026-04-06,41.2
RS03AXPS-SF03A-3D-SPKIRA301,2026-04-13,36.7
RS03AXPS-SF03A-3D-SPKIRA301,2026-04-20,36.9
RS03AXPS-SF03A-3D-SPKIRA301,2026-04-27,33.4
RS03AXPS-SF03A-3D-SPKIRA301,2026-05-04,38.1
RS03AXPS-SF03A-3D-SPKIRA301,2026-05-11,38.3
RS03AXPS-SF03A-3D-SPKIRA301,2026-05-18,39.1
RS03AXPS-SF03A-3D-SPKIRA301,2026-05-25,41.7
RS03AXPS-SF03A-3D-SPKIRA301,2026-06-01,43.1
RS03AXPS-SF03A-3D-SPKIRA301,2026-06-08,41.6
RS03AXPS-SF03A-3D-SPKIRA301,2026-06-15,38.9
RS03AXPS-SF03A-3D-SPKIRA301,2026-06-22,39.7
RS03AXPS-SF03A-3D-SPKIRA301,2026-06-29,41.6
